x,y,z
-4.719345092773437500e+01,3.439451370239257955e+01,-6.325733184814453125e+00
-4.709345092773437358e+01,3.439451370239257955e+01,-6.324475765228271484e+00
-4.699345092773437216e+01,3.439451370239257955e+01,-6.324100971221923828e+00
-4.689345092773437074e+01,3.439451370239257955e+01,-6.323784828186035156e+00
-4.679345092773436932e+01,3.439451370239257955e+01,-6.323225975036621094e+00
-4.669345092773437500e+01,3.439451370239257955e+01,-6.322772026062011719e+00
-4.659345092773437358e+01,3.439451370239257955e+01,-6.322289943695068359e+00
-4.649345092773437216e+01,3.439451370239257955e+01,-6.321464538574218750e+00
-4.639345092773437074e+01,3.439451370239257955e+01,-6.320130825042724609e+00
-4.629345092773436932e+01,3.439451370239257955e+01,-6.319901466369628906e+00
-4.619345092773437500e+01,3.439451370239257955e+01,-6.319193840026855469e+00
-4.609345092773437358e+01,3.439451370239257955e+01,-6.318046569824218750e+00
-4.599345092773437216e+01,3.439451370239257955e+01,-6.316580295562744141e+00
-4.589345092773437074e+01,3.439451370239257955e+01,-6.315470218658447266e+00
-4.579345092773436932e+01,3.439451370239257955e+01,-6.314034461975097656e+00
-4.569345092773437500e+01,3.439451370239257955e+01,-6.312783718109130859e+00
-4.559345092773437358e+01,3.439451370239257955e+01,-6.311522960662841797e+00
-4.549345092773437216e+01,3.439451370239257955e+01,-6.310254573822021484e+00
-4.539345092773437074e+01,3.439451370239257955e+01,-6.309108257293701172e+00
-4.529345092773436932e+01,3.439451370239257955e+01,-6.309267997741699219e+00
-4.519345092773437500e+01,3.439451370239257955e+01,-6.309269428253173828e+00
-4.509345092773437358e+01,3.439451370239257955e+01,-6.309420108795166016e+00
-4.499345092773437216e+01,3.439451370239257955e+01,-6.309005737304687500e+00
-4.489345092773437074e+01,3.439451370239257955e+01,-6.308552742004394531e+00
-4.479345092773436932e+01,3.439451370239257955e+01,-6.308137416839599609e+00
-4.469345092773437500e+01,3.439451370239257955e+01,-6.307374954223632812e+00
-4.459345092773437358e+01,3.439451370239257955e+01,-6.306526660919189453e+00
-4.449345092773437216e+01,3.439451370239257955e+01,-6.305265426635742188e+00
-4.439345092773437074e+01,3.439451370239257955e+01,-6.304579734802246094e+00
-4.429345092773436932e+01,3.439451370239257955e+01,-6.304591655731201172e+00
-4.419345092773437500e+01,3.439451370239257955e+01,-6.305003166198730469e+00
-4.409345092773437358e+01,3.439451370239257955e+01,-6.305194854736328125e+00
-4.399345092773437216e+01,3.439451370239257955e+01,-6.305869102478027344e+00
-4.389345092773437074e+01,3.439451370239257955e+01,-6.306456089019775391e+00
-4.379345092773436932e+01,3.439451370239257955e+01,-6.307095050811767578e+00
-4.369345092773437500e+01,3.439451370239257955e+01,-6.307559490203857422e+00
-4.359345092773437358e+01,3.439451370239257955e+01,-6.308169364929199219e+00
-4.349345092773437216e+01,3.439451370239257955e+01,-6.308509826660156250e+00
-4.339345092773437074e+01,3.439451370239257955e+01,-6.307303905487060547e+00
-4.329345092773436932e+01,3.439451370239257955e+01,-6.306040763854980469e+00
-4.319345092773437500e+01,3.439451370239257955e+01,-6.305183887481689453e+00
-4.309345092773437358e+01,3.439451370239257955e+01,-6.303965568542480469e+00
-4.299345092773437216e+01,3.439451370239257955e+01,-6.303572654724121094e+00
-4.289345092773437074e+01,3.439451370239257955e+01,-6.303248405456542969e+00
-4.279345092773436932e+01,3.439451370239257955e+01,-6.303041934967041016e+00
-4.269345092773437500e+01,3.439451370239257955e+01,-6.303015708923339844e+00
-4.259345092773437358e+01,3.439451370239257955e+01,-6.302927017211914062e+00
-4.249345092773437216e+01,3.449451370239258097e+01,-6.303766727447509766e+00
-4.239345092773437074e+01,3.459451370239258239e+01,-6.300803661346435547e+00
-4.229345092773436932e+01,3.459451370239258239e+01,-6.297222137451171875e+00
-4.219345092773437500e+01,3.459451370239258239e+01,-6.295761108398437500e+00
-4.209345092773437358e+01,3.459451370239258239e+01,-6.292158126831054688e+00
-4.199345092773437216e+01,3.459451370239258239e+01,-6.289483070373535156e+00
-4.189345092773437074e+01,3.459451370239258239e+01,-6.282783031463623047e+00
-4.179345092773436932e+01,3.459451370239258239e+01,-6.276242733001708984e+00
-4.169345092773437500e+01,3.459451370239258239e+01,-6.269460201263427734e+00
-4.159345092773437358e+01,3.459451370239258239e+01,-6.265377998352050781e+00
-4.149345092773437216e+01,3.459451370239258239e+01,-6.271083831787109375e+00
-4.139345092773437074e+01,3.459451370239258239e+01,-6.280763149261474609e+00
-4.129345092773436932e+01,3.459451370239258239e+01,-6.286439895629882812e+00
-4.119345092773437500e+01,3.459451370239258239e+01,-6.283008098602294922e+00
-4.109345092773437358e+01,3.459451370239258239e+01,-6.278458118438720703e+00
-4.099345092773437216e+01,3.459451370239258239e+01,-6.276948928833007812e+00
-4.089345092773437074e+01,3.459451370239258239e+01,-6.276285648345947266e+00
-4.079345092773436932e+01,3.459451370239258239e+01,-6.275344371795654297e+00
-4.069345092773437500e+01,3.459451370239258239e+01,-6.274637222290039062e+00
-4.059345092773437358e+01,3.459451370239258239e+01,-6.274259090423583984e+00
-4.049345092773437216e+01,3.459451370239258239e+01,-6.273895263671875000e+00
-4.039345092773437074e+01,3.459451370239258239e+01,-6.273607254028320312e+00
-4.029345092773436932e+01,3.459451370239258239e+01,-6.273036003112792969e+00
-4.019345092773437500e+01,3.459451370239258239e+01,-6.272342681884765625e+00
-4.009345092773437358e+01,3.459451370239258239e+01,-6.271333217620849609e+00
-3.999345092773437216e+01,3.459451370239258239e+01,-6.270102024078369141e+00
-3.989345092773437074e+01,3.459451370239258239e+01,-6.269123554229736328e+00
-3.979345092773436932e+01,3.459451370239258239e+01,-6.267724037170410156e+00
-3.969345092773437500e+01,3.459451370239258239e+01,-6.266469955444335938e+00
-3.959345092773437358e+01,3.459451370239258239e+01,-6.265280723571777344e+00
-3.949345092773437216e+01,3.459451370239258239e+01,-6.264364719390869141e+00
-3.939345092773437074e+01,3.459451370239258239e+01,-6.263450622558593750e+00
-3.929345092773436932e+01,3.459451370239258239e+01,-6.262655258178710938e+00
-3.919345092773437500e+01,3.459451370239258239e+01,-6.261676311492919922e+00
-3.909345092773437358e+01,3.459451370239258239e+01,-6.260968685150146484e+00
-3.899345092773437216e+01,3.459451370239258239e+01,-6.260014533996582031e+00
-3.889345092773437074e+01,3.459451370239258239e+01,-6.259562969207763672e+00
-3.879345092773436932e+01,3.459451370239258239e+01,-6.259706974029541016e+00
-3.869345092773437500e+01,3.459451370239258239e+01,-6.259759426116943359e+00
-3.859345092773437358e+01,3.459451370239258239e+01,-6.259803295135498047e+00
-3.849345092773437216e+01,3.459451370239258239e+01,-6.257402420043945312e+00
-3.839345092773437784e+01,3.459451370239258239e+01,-6.254095077514648438e+00
-3.829345092773436932e+01,3.459451370239258239e+01,-6.251194477081298828e+00
-3.819345092773437500e+01,3.459451370239258239e+01,-6.248486518859863281e+00
-3.809345092773436647e+01,3.459451370239258239e+01,-6.245417594909667969e+00
-3.799345092773437216e+01,3.459451370239258239e+01,-6.243403911590576172e+00
-3.789345092773437784e+01,3.459451370239258239e+01,-6.241970539093017578e+00
-3.779345092773436932e+01,3.459451370239258239e+01,-6.239758014678955078e+00
-3.769345092773437500e+01,3.459451370239258239e+01,-6.238173961639404297e+00
-3.759345092773436647e+01,3.459451370239258239e+01,-6.236964225769042969e+00
-3.749345092773437216e+01,3.459451370239258239e+01,-6.234038829803466797e+00
-3.739345092773437784e+01,3.459451370239258239e+01,-6.232595920562744141e+00
-3.729345092773436932e+01,3.459451370239258239e+01,-6.231421470642089844e+00
-3.719345092773437500e+01,3.459451370239258239e+01,-6.230632305145263672e+00
-3.709345092773436647e+01,3.459451370239258239e+01,-6.230274677276611328e+00
-3.699345092773437216e+01,3.459451370239258239e+01,-6.229440689086914062e+00
-3.689345092773437784e+01,3.459451370239258239e+01,-6.228956699371337891e+00
-3.679345092773436932e+01,3.459451370239258239e+01,-6.228521347045898438e+00
-3.669345092773437500e+01,3.459451370239258239e+01,-6.228337287902832031e+00
-3.659345092773436647e+01,3.459451370239258239e+01,-6.228181838989257812e+00
-3.649345092773437216e+01,3.459451370239258239e+01,-6.228034973144531250e+00
-3.639345092773437784e+01,3.459451370239258239e+01,-6.227871894836425781e+00
-3.629345092773436932e+01,3.459451370239258239e+01,-6.227755069732666016e+00
-3.619345092773437500e+01,3.459451370239258239e+01,-6.227633476257324219e+00
-3.609345092773436647e+01,3.459451370239258239e+01,-6.227526664733886719e+00
-3.599345092773437216e+01,3.459451370239258239e+01,-6.227377891540527344e+00
-3.589345092773437784e+01,3.459451370239258239e+01,-6.226163387298583984e+00
-3.579345092773436932e+01,3.459451370239258239e+01,-6.225171566009521484e+00
-3.569345092773437500e+01,3.459451370239258239e+01,-6.223955631256103516e+00
-3.559345092773436647e+01,3.459451370239258239e+01,-6.222768306732177734e+00
-3.549345092773437216e+01,3.459451370239258239e+01,-6.221820831298828125e+00
-3.539345092773437784e+01,3.459451370239258239e+01,-6.221209049224853516e+00
-3.529345092773436932e+01,3.459451370239258239e+01,-6.220301628112792969e+00
-3.519345092773437500e+01,3.459451370239258239e+01,-6.219555377960205078e+00
-3.509345092773436647e+01,3.459451370239258239e+01,-6.218909740447998047e+00
-3.499345092773437216e+01,3.459451370239258239e+01,-6.218455314636230469e+00
-3.489345092773437784e+01,3.459451370239258239e+01,-6.217902183532714844e+00
-3.479345092773436932e+01,3.459451370239258239e+01,-6.217539310455322266e+00
-3.469345092773437500e+01,3.459451370239258239e+01,-6.217260837554931641e+00
-3.459345092773436647e+01,3.459451370239258239e+01,-6.216858386993408203e+00
-3.449345092773437216e+01,3.459451370239258239e+01,-6.215993881225585938e+00
-3.439345092773437784e+01,3.459451370239258239e+01,-6.215314388275146484e+00
-3.429345092773436932e+01,3.459451370239258239e+01,-6.214641094207763672e+00
-3.419345092773437500e+01,3.459451370239258239e+01,-6.214138507843017578e+00
-3.409345092773436647e+01,3.459451370239258239e+01,-6.213887691497802734e+00
-3.399345092773437216e+01,3.459451370239258239e+01,-6.213929653167724609e+00
-3.389345092773437784e+01,3.459451370239258239e+01,-6.212368011474609375e+00
-3.379345092773436932e+01,3.459451370239258239e+01,-6.211010456085205078e+00
-3.369345092773437500e+01,3.459451370239258239e+01,-6.209805011749267578e+00
-3.359345092773436647e+01,3.459451370239258239e+01,-6.208701610565185547e+00
-3.349345092773437216e+01,3.459451370239258239e+01,-6.207562446594238281e+00
-3.339345092773437784e+01,3.459451370239258239e+01,-6.205808639526367188e+00
-3.329345092773436932e+01,3.459451370239258239e+01,-6.203867435455322266e+00
-3.319345092773437500e+01,3.459451370239258239e+01,-6.202330589294433594e+00
-3.309345092773436647e+01,3.459451370239258239e+01,-6.200915813446044922e+00
-3.299345092773437216e+01,3.459451370239258239e+01,-6.200018405914306641e+00
-3.289345092773437784e+01,3.459451370239258239e+01,-6.199617862701416016e+00
-3.279345092773436932e+01,3.459451370239258239e+01,-6.200704097747802734e+00
-3.269345092773437500e+01,3.459451370239258239e+01,-6.201636791229248047e+00
-3.259345092773436647e+01,3.459451370239258239e+01,-6.201599121093750000e+00
-3.249345092773437216e+01,3.459451370239258239e+01,-6.201415061950683594e+00
-3.239345092773437784e+01,3.459451370239258239e+01,-6.201229572296142578e+00
-3.229345092773436932e+01,3.459451370239258239e+01,-6.200950622558593750e+00
-3.219345092773437500e+01,3.459451370239258239e+01,-6.201175212860107422e+00
-3.209345092773436647e+01,3.459451370239258239e+01,-6.200899600982666016e+00
-3.199345092773437216e+01,3.459451370239258239e+01,-6.201288700103759766e+00
-3.189345092773437784e+01,3.459451370239258239e+01,-6.201715469360351562e+00
-3.179345092773436932e+01,3.459451370239258239e+01,-6.201712608337402344e+00
-3.169345092773437500e+01,3.459451370239258239e+01,-6.199498653411865234e+00
-3.159345092773436647e+01,3.459451370239258239e+01,-6.198043823242187500e+00
-3.149345092773437216e+01,3.459451370239258239e+01,-6.195485591888427734e+00
-3.139345092773437784e+01,3.459451370239258239e+01,-6.194028377532958984e+00
-3.129345092773436932e+01,3.459451370239258239e+01,-6.194316864013671875e+00
-3.119345092773437500e+01,3.459451370239258239e+01,-6.195510864257812500e+00
-3.109345092773436647e+01,3.459451370239258239e+01,-6.197736263275146484e+00
-3.099345092773437216e+01,3.459451370239258239e+01,-6.198756217956542969e+00
-3.089345092773437784e+01,3.459451370239258239e+01,-6.200552940368652344e+00
-3.079345092773436932e+01,3.459451370239258239e+01,-6.200708389282226562e+00
-3.069345092773437500e+01,3.459451370239258239e+01,-6.196295261383056641e+00
-3.059345092773436647e+01,3.459451370239258239e+01,-6.192657470703125000e+00
-3.049345092773437216e+01,3.459451370239258239e+01,-6.190562725067138672e+00
-3.039345092773437784e+01,3.459451370239258239e+01,-6.185546875000000000e+00
-3.029345092773436932e+01,3.459451370239258239e+01,-6.183423042297363281e+00
-3.019345092773437500e+01,3.459451370239258239e+01,-6.182363033294677734e+00
-3.009345092773436647e+01,3.459451370239258239e+01,-6.180033683776855469e+00
-2.999345092773437216e+01,3.459451370239258239e+01,-6.178488254547119141e+00
-2.989345092773437784e+01,3.459451370239258239e+01,-6.176301956176757812e+00
-2.979345092773436932e+01,3.459451370239258239e+01,-6.175593852996826172e+00
-2.969345092773437500e+01,3.469451370239258381e+01,-6.175837516784667969e+00
-2.959345092773436647e+01,3.479451370239257812e+01,-6.176105022430419922e+00
-2.949345092773437216e+01,3.479451370239257812e+01,-6.176024913787841797e+00
-2.939345092773437784e+01,3.479451370239257812e+01,-6.175897121429443359e+00
-2.929345092773436932e+01,3.479451370239257812e+01,-6.175847053527832031e+00
-2.919345092773437500e+01,3.479451370239257812e+01,-6.175496578216552734e+00
-2.909345092773436647e+01,3.479451370239257812e+01,-6.175110816955566406e+00
-2.899345092773437216e+01,3.479451370239257812e+01,-6.174685001373291016e+00
-2.889345092773437784e+01,3.479451370239257812e+01,-6.174510002136230469e+00
-2.879345092773436932e+01,3.479451370239257812e+01,-6.173610687255859375e+00
-2.869345092773437500e+01,3.479451370239257812e+01,-6.172568798065185547e+00
-2.859345092773436647e+01,3.479451370239257812e+01,-6.172039985656738281e+00
-2.849345092773437216e+01,3.479451370239257812e+01,-6.171167850494384766e+00
-2.839345092773437784e+01,3.479451370239257812e+01,-6.170681476593017578e+00
-2.829345092773436932e+01,3.479451370239257812e+01,-6.170092105865478516e+00
-2.819345092773437500e+01,3.479451370239257812e+01,-6.169691085815429688e+00
-2.809345092773436647e+01,3.479451370239257812e+01,-6.168804168701171875e+00
-2.799345092773437216e+01,3.479451370239257812e+01,-6.167447566986083984e+00
-2.789345092773437784e+01,3.479451370239257812e+01,-6.166052341461181641e+00
-2.779345092773436932e+01,3.479451370239257812e+01,-6.164408683776855469e+00
-2.769345092773437500e+01,3.479451370239257812e+01,-6.163254261016845703e+00
-2.759345092773436647e+01,3.479451370239257812e+01,-6.164688110351562500e+00
-2.749345092773437216e+01,3.479451370239257812e+01,-6.166241168975830078e+00
-2.739345092773437784e+01,3.479451370239257812e+01,-6.165843486785888672e+00
-2.729345092773436932e+01,3.479451370239257812e+01,-6.165070533752441406e+00
-2.719345092773437500e+01,3.479451370239257812e+01,-6.163759708404541016e+00
-2.709345092773436647e+01,3.479451370239257812e+01,-6.162390708923339844e+00
-2.699345092773437216e+01,3.479451370239257812e+01,-6.161109447479248047e+00
-2.689345092773437784e+01,3.479451370239257812e+01,-6.159780502319335938e+00
-2.679345092773436932e+01,3.479451370239257812e+01,-6.159430503845214844e+00
-2.669345092773437500e+01,3.479451370239257812e+01,-6.159229278564453125e+00
-2.659345092773436647e+01,3.479451370239257812e+01,-6.158325672149658203e+00
-2.649345092773437216e+01,3.479451370239257812e+01,-6.158083915710449219e+00
-2.639345092773437784e+01,3.479451370239257812e+01,-6.157867431640625000e+00
-2.629345092773436932e+01,3.479451370239257812e+01,-6.156532764434814453e+00
-2.619345092773437500e+01,3.479451370239257812e+01,-6.154406070709228516e+00
-2.609345092773436647e+01,3.479451370239257812e+01,-6.153471469879150391e+00
-2.599345092773437216e+01,3.479451370239257812e+01,-6.152951240539550781e+00
-2.589345092773437784e+01,3.479451370239257812e+01,-6.153488636016845703e+00
-2.579345092773436932e+01,3.479451370239257812e+01,-6.154314994812011719e+00
-2.569345092773437500e+01,3.479451370239257812e+01,-6.154745101928710938e+00
-2.559345092773436647e+01,3.479451370239257812e+01,-6.153680801391601562e+00
-2.549345092773437216e+01,3.479451370239257812e+01,-6.152546405792236328e+00
-2.539345092773436363e+01,3.479451370239257812e+01,-6.151427268981933594e+00
-2.529345092773436932e+01,3.479451370239257812e+01,-6.147935867309570312e+00
-2.519345092773437500e+01,3.479451370239257812e+01,-6.145432949066162109e+00
-2.509345092773436647e+01,3.479451370239257812e+01,-6.143464088439941406e+00
-2.499345092773437216e+01,3.479451370239257812e+01,-6.141831874847412109e+00
-2.489345092773436363e+01,3.479451370239257812e+01,-6.140052795410156250e+00
-2.479345092773436932e+01,3.479451370239257812e+01,-6.138720512390136719e+00
-2.469345092773437500e+01,3.479451370239257812e+01,-6.137496948242187500e+00
-2.459345092773436647e+01,3.479451370239257812e+01,-6.137468814849853516e+00
-2.449345092773437216e+01,3.479451370239257812e+01,-6.137732505798339844e+00
-2.439345092773436363e+01,3.479451370239257812e+01,-6.137772083282470703e+00
-2.429345092773436932e+01,3.479451370239257812e+01,-6.134530067443847656e+00
-2.419345092773437500e+01,3.479451370239257812e+01,-6.132236003875732422e+00
-2.409345092773436647e+01,3.479451370239257812e+01,-6.130349159240722656e+00
-2.399345092773437216e+01,3.479451370239257812e+01,-6.128844261169433594e+00
-2.389345092773436363e+01,3.479451370239257812e+01,-6.127210140228271484e+00
-2.379345092773436932e+01,3.479451370239257812e+01,-6.125770092010498047e+00
-2.369345092773437500e+01,3.479451370239257812e+01,-6.125582695007324219e+00
-2.359345092773436647e+01,3.479451370239257812e+01,-6.125373840332031250e+00
-2.349345092773437216e+01,3.479451370239257812e+01,-6.125171661376953125e+00
-2.339345092773436363e+01,3.479451370239257812e+01,-6.124854564666748047e+00
-2.329345092773436932e+01,3.479451370239257812e+01,-6.120079994201660156e+00
-2.319345092773437500e+01,3.479451370239257812e+01,-6.121763706207275391e+00
-2.309345092773436647e+01,3.479451370239257812e+01,-6.123288631439208984e+00
-2.299345092773437216e+01,3.479451370239257812e+01,-6.122377872467041016e+00
-2.289345092773436363e+01,3.479451370239257812e+01,-6.122801780700683594e+00
-2.279345092773436932e+01,3.479451370239257812e+01,-6.124463558197021484e+00
-2.269345092773437500e+01,3.479451370239257812e+01,-6.124411106109619141e+00
-2.259345092773436647e+01,3.479451370239257812e+01,-6.122577190399169922e+00
-2.249345092773437216e+01,3.479451370239257812e+01,-6.119838714599609375e+00
-2.239345092773436363e+01,3.479451370239257812e+01,-6.117427349090576172e+00
-2.229345092773436932e+01,3.479451370239257812e+01,-6.116834163665771484e+00
-2.219345092773437500e+01,3.479451370239257812e+01,-6.116241455078125000e+00
-2.209345092773436647e+01,3.479451370239257812e+01,-6.115342617034912109e+00
-2.199345092773437216e+01,3.479451370239257812e+01,-6.114833831787109375e+00
-2.189345092773436363e+01,3.479451370239257812e+01,-6.113522052764892578e+00
-2.179345092773436932e+01,3.479451370239257812e+01,-6.112819671630859375e+00
-2.169345092773437500e+01,3.479451370239257812e+01,-6.112182617187500000e+00
-2.159345092773436647e+01,3.479451370239257812e+01,-6.111311912536621094e+00
-2.149345092773437216e+01,3.479451370239257812e+01,-6.109754562377929688e+00
-2.139345092773436363e+01,3.479451370239257812e+01,-6.107459068298339844e+00
-2.129345092773436932e+01,3.479451370239257812e+01,-6.105906009674072266e+00
-2.119345092773437500e+01,3.479451370239257812e+01,-6.105021476745605469e+00
-2.109345092773436647e+01,3.479451370239257812e+01,-6.104527473449707031e+00
-2.099345092773437216e+01,3.479451370239257812e+01,-6.104423046112060547e+00
-2.089345092773436363e+01,3.479451370239257812e+01,-6.103533744812011719e+00
-2.079345092773436932e+01,3.479451370239257812e+01,-6.103411674499511719e+00
-2.069345092773437500e+01,3.479451370239257812e+01,-6.102572441101074219e+00
-2.059345092773436647e+01,3.479451370239257812e+01,-6.101754665374755859e+00
-2.049345092773437216e+01,3.479451370239257812e+01,-6.101219177246093750e+00
-2.039345092773436363e+01,3.479451370239257812e+01,-6.098382949829101562e+00
-2.029345092773436932e+01,3.479451370239257812e+01,-6.096722602844238281e+00
-2.019345092773437500e+01,3.479451370239257812e+01,-6.093953609466552734e+00
-2.009345092773436647e+01,3.479451370239257812e+01,-6.092002868652343750e+00
-1.999345092773437216e+01,3.479451370239257812e+01,-6.090424537658691406e+00
-1.989345092773436363e+01,3.479451370239257812e+01,-6.087872982025146484e+00
-1.979345092773436932e+01,3.479451370239257812e+01,-6.085576534271240234e+00
-1.969345092773437500e+01,3.479451370239257812e+01,-6.083424568176269531e+00
-1.959345092773436647e+01,3.479451370239257812e+01,-6.081629276275634766e+00
-1.949345092773437216e+01,3.479451370239257812e+01,-6.079497337341308594e+00
-1.939345092773436363e+01,3.479451370239257812e+01,-6.078158855438232422e+00
-1.929345092773436932e+01,3.479451370239257812e+01,-6.076931476593017578e+00
-1.919345092773437500e+01,3.479451370239257812e+01,-6.075725555419921875e+00
-1.909345092773436647e+01,3.479451370239257812e+01,-6.073094844818115234e+00
-1.899345092773437216e+01,3.479451370239257812e+01,-6.070727825164794922e+00
-1.889345092773436363e+01,3.479451370239257812e+01,-6.069222450256347656e+00
-1.879345092773436932e+01,3.479451370239257812e+01,-6.068737983703613281e+00
-1.869345092773437500e+01,3.479451370239257812e+01,-6.068241119384765625e+00
-1.859345092773436647e+01,3.479451370239257812e+01,-6.067906856536865234e+00
-1.849345092773437216e+01,3.479451370239257812e+01,-6.067342281341552734e+00
-1.839345092773436363e+01,3.479451370239257812e+01,-6.067015647888183594e+00
-1.829345092773436932e+01,3.479451370239257812e+01,-6.066213607788085938e+00
-1.819345092773437500e+01,3.479451370239257812e+01,-6.063874721527099609e+00
-1.809345092773436647e+01,3.479451370239257812e+01,-6.062739372253417969e+00
-1.799345092773437216e+01,3.479451370239257812e+01,-6.060930728912353516e+00
-1.789345092773436363e+01,3.479451370239257812e+01,-6.058352947235107422e+00
-1.779345092773436932e+01,3.479451370239257812e+01,-6.056003570556640625e+00
-1.769345092773437500e+01,3.479451370239257812e+01,-6.053327560424804688e+00
-1.759345092773436647e+01,3.479451370239257812e+01,-6.051115036010742188e+00
-1.749345092773437216e+01,3.479451370239257812e+01,-6.049521923065185547e+00
-1.739345092773436363e+01,3.479451370239257812e+01,-6.047436714172363281e+00
-1.729345092773436932e+01,3.479451370239257812e+01,-6.044883251190185547e+00
-1.719345092773437500e+01,3.479451370239257812e+01,-6.042673587799072266e+00
-1.709345092773436647e+01,3.479451370239257812e+01,-6.039971351623535156e+00
-1.699345092773437216e+01,3.479451370239257812e+01,-6.036046028137207031e+00
-1.689345092773436363e+01,3.479451370239257812e+01,-6.033924102783203125e+00
-1.679345092773436932e+01,3.479451370239257812e+01,-6.031168460845947266e+00
-1.669345092773437500e+01,3.479451370239257812e+01,-6.029713630676269531e+00
-1.659345092773436647e+01,3.479451370239257812e+01,-6.029120922088623047e+00
-1.649345092773437216e+01,3.479451370239257812e+01,-6.027823925018310547e+00
-1.639345092773436363e+01,3.479451370239257812e+01,-6.026592254638671875e+00
-1.629345092773436932e+01,3.479451370239257812e+01,-6.025437831878662109e+00
-1.619345092773437500e+01,3.479451370239257812e+01,-6.023362159729003906e+00
-1.609345092773436647e+01,3.479451370239257812e+01,-6.021206378936767578e+00
-1.599345092773437216e+01,3.479451370239257812e+01,-6.018623828887939453e+00
-1.589345092773436363e+01,3.479451370239257812e+01,-6.016390800476074219e+00
-1.579345092773436932e+01,3.479451370239257812e+01,-6.014029026031494141e+00
-1.569345092773437500e+01,3.479451370239257812e+01,-6.013138294219970703e+00
-1.559345092773436647e+01,3.479451370239257812e+01,-6.012457847595214844e+00
-1.549345092773437216e+01,3.479451370239257812e+01,-6.011618614196777344e+00
-1.539345092773436363e+01,3.479451370239257812e+01,-6.010701656341552734e+00
-1.529345092773436932e+01,3.469451370239258381e+01,-6.009076118469238281e+00
-1.519345092773437500e+01,3.459451370239258239e+01,-6.006129741668701172e+00
-1.509345092773436647e+01,3.459451370239258239e+01,-6.004612445831298828e+00
-1.499345092773437216e+01,3.459451370239258239e+01,-6.003794670104980469e+00
-1.499345092773437216e+01,3.459451370239258239e+01,-6.003794670104980469e+00
-1.489345092773436363e+01,3.459451370239258239e+01,-6.004325866699218750e+00
-1.479345092773436932e+01,3.459451370239258239e+01,-6.003635406494140625e+00
-1.469345092773437500e+01,3.469451370239258381e+01,-6.000900745391845703e+00
-1.459345092773436647e+01,3.469451370239258381e+01,-5.999444007873535156e+00
-1.449345092773437216e+01,3.469451370239258381e+01,-5.998568534851074219e+00
-1.439345092773436363e+01,3.469451370239258381e+01,-5.996592521667480469e+00
-1.429345092773436932e+01,3.469451370239258381e+01,-5.995725154876708984e+00
-1.419345092773437500e+01,3.469451370239258381e+01,-5.994139671325683594e+00
-1.409345092773436647e+01,3.469451370239258381e+01,-5.993860721588134766e+00
-1.399345092773437216e+01,3.469451370239258381e+01,-5.991526603698730469e+00
-1.389345092773436363e+01,3.469451370239258381e+01,-5.988649845123291016e+00
-1.379345092773436932e+01,3.469451370239258381e+01,-5.985743999481201172e+00
-1.369345092773437500e+01,3.469451370239258381e+01,-5.983568668365478516e+00
-1.359345092773436647e+01,3.469451370239258381e+01,-5.980820178985595703e+00
-1.349345092773437216e+01,3.469451370239258381e+01,-5.978538036346435547e+00
-1.339345092773436363e+01,3.469451370239258381e+01,-5.975848674774169922e+00
-1.329345092773436932e+01,3.469451370239258381e+01,-5.974070072174072266e+00
-1.319345092773437500e+01,3.469451370239258381e+01,-5.973081588745117188e+00
-1.309345092773436647e+01,3.469451370239258381e+01,-5.972171306610107422e+00
-1.299345092773437216e+01,3.469451370239258381e+01,-5.971306324005126953e+00
-1.289345092773436363e+01,3.469451370239258381e+01,-5.970853805541992188e+00
-1.279345092773436932e+01,3.469451370239258381e+01,-5.970035076141357422e+00
-1.269345092773437500e+01,3.469451370239258381e+01,-5.969343662261962891e+00
-1.259345092773436647e+01,3.469451370239258381e+01,-5.969251155853271484e+00
-1.249345092773437216e+01,3.469451370239258381e+01,-5.967826843261718750e+00
-1.239345092773436363e+01,3.469451370239258381e+01,-5.966376304626464844e+00
-1.229345092773436932e+01,3.469451370239258381e+01,-5.965550422668457031e+00
-1.219345092773437500e+01,3.469451370239258381e+01,-5.964161872863769531e+00
-1.209345092773436647e+01,3.469451370239258381e+01,-5.963044643402099609e+00
-1.199345092773437216e+01,3.469451370239258381e+01,-5.961677551269531250e+00
-1.189345092773436363e+01,3.469451370239258381e+01,-5.960289955139160156e+00
-1.179345092773436932e+01,3.469451370239258381e+01,-5.958828926086425781e+00
-1.169345092773437500e+01,3.469451370239258381e+01,-5.957851886749267578e+00
-1.159345092773436647e+01,3.469451370239258381e+01,-5.956664562225341797e+00
-1.149345092773437216e+01,3.469451370239258381e+01,-5.955250263214111328e+00
-1.139345092773436363e+01,3.469451370239258381e+01,-5.954514026641845703e+00
-1.129345092773436932e+01,3.469451370239258381e+01,-5.954483032226562500e+00
-1.119345092773437500e+01,3.469451370239258381e+01,-5.954214096069335938e+00
-1.109345092773436647e+01,3.469451370239258381e+01,-5.951916694641113281e+00
-1.099345092773437216e+01,3.469451370239258381e+01,-5.950370311737060547e+00
-1.089345092773436363e+01,3.469451370239258381e+01,-5.948832035064697266e+00
-1.079345092773436932e+01,3.469451370239258381e+01,-5.946200847625732422e+00
-1.069345092773437500e+01,3.469451370239258381e+01,-5.944809913635253906e+00
-1.059345092773436647e+01,3.469451370239258381e+01,-5.942227363586425781e+00
